Year,Country,Product,iso3code,hhi,Stability value,CRI score,Domestic Production Value
2000,ALGERIA,SILVER,DZA,0.0850293110836902,-1.43,105.17,1500.0
2000,ALGERIA,ZINC,DZA,0.0850293110836902,-1.43,105.17,5500.0
2000,ALGERIA,NATURAL GAS,DZA,0.0850293110836902,-1.43,105.17,67078699.90000001
2000,ALGERIA,PETROLEUM,DZA,0.0850293110836902,-1.43,105.17,66787000.00000001
2000,ECUADOR,BARYTES,ECU,0.142960734843381,-0.57,103.83,1476.0
2000,ECUADOR,COPPER,ECU,0.142960734843381,-0.57,103.83,
2000,ECUADOR,GOLD,ECU,0.142960734843381,-0.57,103.83,2871.0
2000,ECUADOR,IRON,ECU,0.142960734843381,-0.57,103.83,
2000,ECUADOR,SILVER,ECU,0.142960734843381,-0.57,103.83,
2000,ECUADOR,ZINC,ECU,0.142960734843381,-0.57,103.83,
2000,ECUADOR,PETROLEUM,ECU,0.142960734843381,-0.57,103.83,21592452.529241998
2000,"EGYPT, ARAB REP.",,EGY,0.0697134039187005,0.05,,
2000,ERITREA,COPPER,ERI,,-0.77,118.0,
2000,ERITREA,GOLD,ERI,,-0.77,118.0,264.0
2000,ERITREA,SILVER,ERI,,-0.77,118.0,
2000,ERITREA,ZINC,ERI,,-0.77,118.0,
2000,ESTONIA,,EST,0.102662445528305,0.9,75.67,
2000,ETHIOPIA(EXCLUDES ERITREA),,ETH,0.0887860272591576,,,
2000,EUROPEAN UNION,,EUN,,,,
2000,FINLAND,ASBESTOS,FIN,0.0454556174111328,1.72,97.83,
2000,FINLAND,BARYTES,FIN,0.0454556174111328,1.72,97.83,
2000,FINLAND,CADMIUM,FIN,0.0454556174111328,1.72,97.83,683.0
2000,FINLAND,CHROMIUM,FIN,0.0454556174111328,1.72,97.83,628414.0
2000,FINLAND,COBALT,FIN,0.0454556174111328,1.72,97.83,
2000,FINLAND,COPPER,FIN,0.0454556174111328,1.72,97.83,11500.0
2000,FINLAND,GOLD,FIN,0.0454556174111328,1.72,97.83,1600.0
2000,FINLAND,IRON,FIN,0.0454556174111328,1.72,97.83,
2000,FINLAND,LEAD,FIN,0.0454556174111328,1.72,97.83,380.0
2000,FINLAND,MERCURY,FIN,0.0454556174111328,1.72,97.83,76.1
2000,FINLAND,NICKEL,FIN,0.0454556174111328,1.72,97.83,4300.0
2000,FINLAND,SILVER,FIN,0.0454556174111328,1.72,97.83,10324.0
2000,FINLAND,TITANIUM,FIN,0.0454556174111328,1.72,97.83,
2000,FINLAND,ZINC,FIN,0.0454556174111328,1.72,97.83,16100.0
2000,FIJI,ALUMINIUM,FJI,0.186454636784212,0.3,73.0,
2000,FIJI,GOLD,FJI,0.186454636784212,0.3,73.0,3842.0
2000,FIJI,MANGANESE,FJI,0.186454636784212,0.3,73.0,
2000,FIJI,SILVER,FJI,0.186454636784212,0.3,73.0,1475.0
2000,FAEROE ISLANDS,,FRO,0.205786178655847,,,
2000,GSP BENEFICIARIES: CANADA 1994,,G10,,,,
2000,GSP BENEFICIARIES: CANADA 1995,,G11,,,,
2000,GSP BENEFICIARIES: CANADA 1996,,G12,,,,
2000,GSP BENEFICIARIES: CANADA 1997,,G13,,,,
2000,GSP BENEFICIARIES: CANADA 1998,,G14,,,,
2000,GSP BENEFICIARIES: CANADA 1999,,G15,,,,
2000,GSP BENEFICIARIES: CANADA 2000,,G16,,,,
2000,GSP BENEFICIARIES:CANADA 2004,,G17,,,,
2000,GSP BENEFICIARIES: CANADA 2005,,G18,,,,
2000,GSP BENEFICIARIES: CANADA 2008,,G19,,,,
2000,GSP BENEFICIARIES: EU 1994,,G20,,,,
2000,GSP BENEFICIARIES: EU 1995,,G21,,,,
2000,GSP BENEFICIARIES: EU 1996,,G22,,,,
2000,GSP BENEFICIARIES: EU 1997,,G23,,,,
2000,GSP BENEFICIARIES: EU 1998,,G24,,,,
2000,GSP BENEFICIARIES: EU 1999,,G25,,,,
2000,GSP BENEFICIARIES: EU 2000,,G26,,,,
2000,"GSP BENEFICIARIES: EU 2004
",,G27,,,,
2000,GSP BENEFICIARIES: JAPAN 1994,,G30,,,,
2000,GSP BENEFICIARIES: JAPAN 1995,,G31,,,,
2000,GSP BENEFICIARIES: JAPAN 1996,,G32,,,,
2000,GSP BENEFICIARIES: JAPAN 1997,,G33,,,,
2000,GSP BENEFICIARIES: JAPAN 1998,,G34,,,,
2000,GSP BENEFICIARIES: JAPAN 1999,,G35,,,,
2000,GSP BENEFICIARIES: JAPAN 2000,,G36,,,,
2000,GSP BENEFICIARIES: JAPAN 2004-2005,,G37,,,,
2000,GSP BENEFICIARIES: JAPAN 2005,,G38,,,,
2000,GSP BENEFICIARIES: JAPAN 2006,,G39,,,,
2000,GSP BENEFICIARIES: USA 1994,,G40,,,,
2000,GSP BENEFICIARIES: USA 1995,,G41,,,,
2000,GSP BENEFICIARIES: USA 1996,,G42,,,,
2000,GSP BENEFICIARIES: USA 1997,,G43,,,,
2000,GSP BENEFICIARIES: USA 1998,,G44,,,,
2000,GSP BENEFICIARIES: USA 1999,,G45,,,,
2000,GSP BENEFICIARIES: USA 2000,,G46,,,,
2000,GSP BENEFICIARIES: USA 2002,,G47,,,,
2000,GSP BENEFICIARIES: USA 2003,,G48,,,,
2000,GSP BENEFICIARIES: USA 2004,,G49,,,,
2000,GSP BENEFICIARIES: USA 2005,,G50,,,,
2000,GSP BENEFICIARIES: AUSTRALIA 1996,,G51,,,,
2000,GSP BENEFICIARIES: HUNGARY 1996,,G52,,,,
2000,GSP BENEFICIARIES: NEW ZEALAND 1996,,G53,,,,
2000,GSP BENEFICIARIES: NORWAY 1996,,G54,,,,
2000,GSP BENEFICIARIES: POLAND 1994,,G57,,,,
2000,GSP BENEFICIARIES: POLAND 1995,,G58,,,,
2000,GSP BENEFICIARIES: POLAND 1996,,G59,,,,
2000,GSP BENEFICIARIES: RUSSIA 1996,,G60,,,,
2000,GSP BENEFICIARIES: SWITZERLAND 1996,,G61,,,,
2000,GSP BENEFICIARIES: SWITZERLAND 1997,,G62,,,,
2000,GSP BENEFICIARIES: NEW ZEALAND 2005,,G63,,,,
2000,"GSP BENEFICIARIES: NEW ZEALAND 2006
",,G64,,,,
2000,GSP1: AUSTRALIA 2006 (CODE 'DCS'),,G65,,,,
2000,GSP BENEFICIARIES: JAPAN 2007,,G70,,,,
2000,GSP BENEFICIARIES: USA 2006,,G80,,,,
2000,GSP BENEFICIARIES: USA 2007,,G81,,,,
2000,GSP BENEFICIARIES: USA 2009,,G82,,,,
2000,GSP BENEFICIARIES: USA 2010,,G83,,,,
2000,GABON,GOLD,GAB,0.421481460129443,0.64,118.0,70.0
2000,GABON,MANGANESE,GAB,0.421481460129443,0.64,118.0,1743000.0
2000,GABON,URANIUM,GAB,0.421481460129443,0.64,118.0,
2000,GABON,PETROLEUM,GAB,0.421481460129443,0.64,118.0,13818878.248974008
2000,GAZA STRIP,,GAZ,,,,
2000,UNITED KINGDOM,BARYTES,GBR,0.0595769243423218,1.03,90.83,54000.0
2000,UNITED KINGDOM,CADMIUM,GBR,0.0595769243423218,1.03,90.83,503.0
2000,UNITED KINGDOM,COPPER,GBR,0.0595769243423218,1.03,90.83,
2000,UNITED KINGDOM,GOLD,GBR,0.0595769243423218,1.03,90.83,
2000,UNITED KINGDOM,IRON,GBR,0.0595769243423218,1.03,90.83,1033.0
2000,UNITED KINGDOM,LEAD,GBR,0.0595769243423218,1.03,90.83,1000.0
2000,UNITED KINGDOM,SILVER,GBR,0.0595769243423218,1.03,90.83,
2000,UNITED KINGDOM,TIN,GBR,0.0595769243423218,1.03,90.83,
2000,UNITED KINGDOM,TUNGSTEN,GBR,0.0595769243423218,1.03,90.83,
2000,UNITED KINGDOM,ZINC,GBR,0.0595769243423218,1.03,90.83,
2000,UNITED KINGDOM,COAL,GBR,0.0595769243423218,1.03,90.83,31197582.666666664
2000,UNITED KINGDOM,NATURAL GAS,GBR,0.0595769243423218,1.03,90.83,82825099.2
2000,UNITED KINGDOM,PETROLEUM,GBR,0.0595769243423218,1.03,90.83,126245010.0
2000,GEORGIA,BARYTES,GEO,0.105613938088439,-0.81,93.17,416.0
2000,GEORGIA,COPPER,GEO,0.105613938088439,-0.81,93.17,9000.0
2000,GEORGIA,GOLD,GEO,0.105613938088439,-0.81,93.17,2110.0
2000,GEORGIA,LEAD,GEO,0.105613938088439,-0.81,93.17,
2000,GEORGIA,MANGANESE,GEO,0.105613938088439,-0.81,93.17,63100.0
2000,GEORGIA,ZINC,GEO,0.105613938088439,-0.81,93.17,1000.0
2000,GHANA,ALUMINIUM,GHA,0.105217885491552,-0.36,53.33,503824.0
2000,GHANA,GOLD,GHA,0.105217885491552,-0.36,53.33,78399.0
2000,GHANA,MANGANESE,GHA,0.105217885491552,-0.36,53.33,895669.0
2000,GHANA,SILVER,GHA,0.105217885491552,-0.36,53.33,2100.0
2000,GUINEA,ALUMINIUM,GIN,0.0731053226161279,-1.91,99.17,17991900.0
2000,GUINEA,GOLD,GIN,0.0731053226161279,-1.91,99.17,15748.0
2000,GUINEA,PETROLEUM,GIN,0.0731053226161279,-1.91,99.17,5696991.297431339
2000,"GAMBIA, THE",,GMB,0.208781340009739,0.53,,
2000,GUINEA-BISSAU,,GNB,,-0.35,118.0,
2000,EQUATORIAL GUINEA,GOLD,GNQ,,-0.04,,
2000,GRENADA,,GRD,0.212535115881995,1.02,118.0,
2000,GREENLAND,GOLD,GRL,0.35700197102073,,,0.0
2000,GREENLAND,LEAD,GRL,0.35700197102073,,,
2000,GREENLAND,SILVER,GRL,0.35700197102073,,,
2000,GREENLAND,ZINC,GRL,0.35700197102073,,,
2000,GUATEMALA,ANTIMONY,GTM,,-0.77,65.67,0.0
2000,GUATEMALA,BARYTES,GTM,,-0.77,65.67,113.0
2000,GUATEMALA,COPPER,GTM,,-0.77,65.67,
2000,GUATEMALA,GOLD,GTM,,-0.77,65.67,4500.0
2000,GUATEMALA,IRON,GTM,,-0.77,65.67,
2000,GUATEMALA,LEAD,GTM,,-0.77,65.67,
2000,GUATEMALA,MAGNESITE,GTM,,-0.77,65.67,
2000,GUATEMALA,NICKEL,GTM,,-0.77,65.67,
2000,GUATEMALA,SILVER,GTM,,-0.77,65.67,
2000,GUATEMALA,TUNGSTEN,GTM,,-0.77,65.67,
2000,GUATEMALA,ZINC,GTM,,-0.77,65.67,
2000,FRENCH GUIANA,GOLD,GUF,,0.03,,3376.0
2000,GUYANA,ALUMINIUM,GUY,0.130425164609234,-0.49,118.0,2689451.0
2000,GUYANA,GOLD,GUY,0.130425164609234,-0.49,118.0,13525.0
2000,EUROPEAN COMMUNITY 12  (-1994),,H01,,,,
2000,EFTA 6 (-1994),,H02,,,,
2000,"HONG KONG, CHINA",,HKG,0.0821575764371186,,,
2000,HONDURAS,ANTIMONY,HND,0.612199205234778,-0.08,73.33,
2000,HONDURAS,COPPER,HND,0.612199205234778,-0.08,73.33,
2000,HONDURAS,GOLD,HND,0.612199205234778,-0.08,73.33,878.0
2000,HONDURAS,LEAD,HND,0.612199205234778,-0.08,73.33,4805.0
2000,HONDURAS,SILVER,HND,0.612199205234778,-0.08,73.33,53195.0
2000,HONDURAS,ZINC,HND,0.612199205234778,-0.08,73.33,43064.0
2000,CROATIA,ALUMINIUM,HRV,0.115170578563585,0.28,75.17,
2000,CROATIA,BARYTES,HRV,0.115170578563585,0.28,75.17,
2000,CROATIA,SILVER,HRV,0.115170578563585,0.28,75.17,
2000,HAITI,ALUMINIUM,HTI,,-0.63,58.33,
2000,HAITI,COPPER,HTI,,-0.63,58.33,
2000,HAITI,GOLD,HTI,,-0.63,58.33,
2000,HAITI,SILVER,HTI,,-0.63,58.33,
2000,HUNGARY,ALUMINIUM,HUN,0.133355601782911,0.92,85.83,1046470.0
2000,HUNGARY,COPPER,HUN,0.133355601782911,0.92,85.83,
2000,HUNGARY,GOLD,HUN,0.133355601782911,0.92,85.83,
2000,HUNGARY,IRON,HUN,0.133355601782911,0.92,85.83,
2000,HUNGARY,LEAD,HUN,0.133355601782911,0.92,85.83,
2000,HUNGARY,MANGANESE,HUN,0.133355601782911,0.92,85.83,41000.0
2000,HUNGARY,SILVER,HUN,0.133355601782911,0.92,85.83,
2000,HUNGARY,URANIUM,HUN,0.133355601782911,0.92,85.83,
2000,HUNGARY,ZINC,HUN,0.133355601782911,0.92,85.83,
2000,HUNGARY,COAL,HUN,0.133355601782911,0.92,85.83,14275999.999999998
2000,INDONESIA,ALUMINIUM,IDN,0.101860349587017,-2.0,24.83,1150776.0
2000,INDONESIA,ASBESTOS,IDN,0.101860349587017,-2.0,24.83,
2000,INDONESIA,CHROMIUM,IDN,0.101860349587017,-2.0,24.83,
2000,INDONESIA,COBALT,IDN,0.101860349587017,-2.0,24.83,650.0
2000,INDONESIA,COPPER,IDN,0.101860349587017,-2.0,24.83,1012000.0
2000,INDONESIA,GOLD,IDN,0.101860349587017,-2.0,24.83,127192.0
2000,INDONESIA,IRON,IDN,0.101860349587017,-2.0,24.83,489126.0
2000,INDONESIA,MANGANESE,IDN,0.101860349587017,-2.0,24.83,
2000,INDONESIA,NICKEL,IDN,0.101860349587017,-2.0,24.83,98200.0
2000,INDONESIA,SILVER,IDN,0.101860349587017,-2.0,24.83,314032.0
2000,INDONESIA,TIN,IDN,0.101860349587017,-2.0,24.83,51629.0
2000,INDONESIA,ZIRCONIUM,IDN,0.101860349587017,-2.0,24.83,250.0
2000,INDONESIA,COAL,IDN,0.101860349587017,-2.0,24.83,77040185.0
2000,INDONESIA,NATURAL GAS,IDN,0.101860349587017,-2.0,24.83,51599630.12903481
2000,INDONESIA,PETROLEUM,IDN,0.101860349587017,-2.0,24.83,71810257.6118298
2000,INDIA,ALUMINIUM,IND,0.0699231463425079,-1.0,16.67,7992782.0
2000,INDIA,ANTIMONY,IND,0.0699231463425079,-1.0,16.67,
2000,INDIA,ASBESTOS,IND,0.0699231463425079,-1.0,16.67,
2000,INDIA,BARYTES,IND,0.0699231463425079,-1.0,16.67,845001.0
2000,INDIA,CADMIUM,IND,0.0699231463425079,-1.0,16.67,326.0
2000,INDIA,CHROMIUM,IND,0.0699231463425079,-1.0,16.67,1971806.0
2000,INDIA,COPPER,IND,0.0699231463425079,-1.0,16.67,37511.0
2000,INDIA,GOLD,IND,0.0699231463425079,-1.0,16.67,2615.0
2000,INDIA,GRAPHITE,IND,0.0699231463425079,-1.0,16.67,124790.0
2000,INDIA,IRON,IND,0.0699231463425079,-1.0,16.67,80762000.0
2000,INDIA,LEAD,IND,0.0699231463425079,-1.0,16.67,34600.0
2000,INDIA,MAGNESITE,IND,0.0699231463425079,-1.0,16.67,317765.0
2000,INDIA,MAGNESIUM,IND,0.0699231463425079,-1.0,16.67,500.0
2000,INDIA,MANGANESE,IND,0.0699231463425079,-1.0,16.67,1595458.0
2000,INDIA,RARE EARTH,IND,0.0699231463425079,-1.0,16.67,5000.0
2000,INDIA,SILVER,IND,0.0699231463425079,-1.0,16.67,46150.0
2000,INDIA,TIN,IND,0.0699231463425079,-1.0,16.67,
2000,INDIA,TITANIUM,IND,0.0699231463425079,-1.0,16.67,429707.0
2000,INDIA,TUNGSTEN,IND,0.0699231463425079,-1.0,16.67,
2000,INDIA,URANIUM,IND,0.0699231463425079,-1.0,16.67,200.0
2000,INDIA,ZINC,IND,0.0699231463425079,-1.0,16.67,198800.0
2000,INDIA,ZIRCONIUM,IND,0.0699231463425079,-1.0,16.67,19000.0
2000,INDIA,COAL,IND,0.0699231463425079,-1.0,16.67,334796999.99999994
2000,INDIA,NATURAL GAS,IND,0.0699231463425079,-1.0,16.67,18514765.98125
2000,INDIA,PETROLEUM,IND,0.0699231463425079,-1.0,16.67,34164000.0
2000,"IRAN, ISLAMIC REP.",,IRN,0.0742874431838541,-0.73,,
2000,IRAQ,ALUMINIUM,IRQ,,-1.73,84.33,
2000,IRAQ,IRON,IRQ,,-1.73,84.33,
2000,IRAQ,NATURAL GAS,IRQ,,-1.73,84.33,2184525.0
2000,IRAQ,PETROLEUM,IRQ,,-1.73,84.33,128795543.0685467
2000,ICELAND,,ISL,0.0883398325922083,1.58,88.83,
2000,ISRAEL,COPPER,ISR,0.186959926397727,-1.04,108.83,
2000,ISRAEL,MAGNESITE,ISR,0.186959926397727,-1.04,108.83,
2000,ISRAEL,MAGNESIUM,ISR,0.186959926397727,-1.04,108.83,32000.0
2000,PREFERENTIAL TARIFF FOR CARICOM MDC COUNTRIES,,J72,,,,
2000,JAMAICA,ALUMINIUM,JAM,0.19418704591924,0.19,118.0,11126524.0
2000,JAMAICA,GOLD,JAM,0.19418704591924,0.19,118.0,44.0
2000,JORDAN,,JOR,0.0718228420033767,0.0,118.0,
2000,JAPAN,ANTIMONY,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,BARYTES,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,BISMUTH,JPN,0.104813650604111,1.2,14.5,520.0
2000,JAPAN,CADMIUM,JPN,0.104813650604111,1.2,14.5,2472.0
2000,JAPAN,CHROMIUM,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,COPPER,JPN,0.104813650604111,1.2,14.5,1211.0
2000,JAPAN,GOLD,JPN,0.104813650604111,1.2,14.5,8473.0
2000,JAPAN,GRAPHITE,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,IRON,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,LEAD,JPN,0.104813650604111,1.2,14.5,8669.0
2000,JAPAN,MAGNESIUM,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,MANGANESE,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,MERCURY,JPN,0.104813650604111,1.2,14.5,0.0
2000,JAPAN,MOLYBDENUM,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,SILVER,JPN,0.104813650604111,1.2,14.5,103587.0
2000,JAPAN,TIN,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,TITANIUM,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,TUNGSTEN,JPN,0.104813650604111,1.2,14.5,
2000,JAPAN,ZINC,JPN,0.104813650604111,1.2,14.5,63480.0
2000,JAPAN,COAL,JPN,0.104813650604111,1.2,14.5,3130000.0
2000,PREFERENTIAL TARIFF FOR PICTA COUNTRIES,,K31,,,,
2000,CUSTOMS UNION (RUSSIA-BELARUS-KAZAKHSTAN),,K51,,,,
2000,KAZAKHSTAN,ALUMINIUM,KAZ,0.0896774160791229,0.09,118.0,3729600.0
2000,KAZAKHSTAN,ANTIMONY,KAZ,0.0896774160791229,0.09,118.0,
2000,KAZAKHSTAN,ASBESTOS,KAZ,0.0896774160791229,0.09,118.0,233200.0
2000,KAZAKHSTAN,BARYTES,KAZ,0.0896774160791229,0.09,118.0,12700.0
2000,KAZAKHSTAN,BISMUTH,KAZ,0.0896774160791229,0.09,118.0,241.0
2000,KAZAKHSTAN,CADMIUM,KAZ,0.0896774160791229,0.09,118.0,257.0
2000,KAZAKHSTAN,CHROMIUM,KAZ,0.0896774160791229,0.09,118.0,2606600.0
2000,KAZAKHSTAN,COPPER,KAZ,0.0896774160791229,0.09,118.0,430200.0
2000,KAZAKHSTAN,GOLD,KAZ,0.0896774160791229,0.09,118.0,11529.0
2000,KAZAKHSTAN,IRON,KAZ,0.0896774160791229,0.09,118.0,16156800.0
2000,KAZAKHSTAN,LEAD,KAZ,0.0896774160791229,0.09,118.0,39300.0
2000,KAZAKHSTAN,MAGNESIUM,KAZ,0.0896774160791229,0.09,118.0,10380.0
2000,KAZAKHSTAN,MANGANESE,KAZ,0.0896774160791229,0.09,118.0,1201900.0
2000,KAZAKHSTAN,MOLYBDENUM,KAZ,0.0896774160791229,0.09,118.0,215.0
2000,KAZAKHSTAN,NICKEL,KAZ,0.0896774160791229,0.09,118.0,284.0
2000,KAZAKHSTAN,SILVER,KAZ,0.0896774160791229,0.09,118.0,895077.0
2000,KAZAKHSTAN,TIN,KAZ,0.0896774160791229,0.09,118.0,500.0
2000,KAZAKHSTAN,TUNGSTEN,KAZ,0.0896774160791229,0.09,118.0,
2000,KAZAKHSTAN,URANIUM,KAZ,0.0896774160791229,0.09,118.0,1752.0
2000,KAZAKHSTAN,ZINC,KAZ,0.0896774160791229,0.09,118.0,322100.0
2000,KAZAKHSTAN,COAL,KAZ,0.0896774160791229,0.09,118.0,74872000.0
2000,KAZAKHSTAN,NATURAL GAS,KAZ,0.0896774160791229,0.09,118.0,5973082.664903738
2000,KAZAKHSTAN,PETROLEUM,KAZ,0.0896774160791229,0.09,118.0,35317000.0
2000,KENYA,BARYTES,KEN,0.0805053897234578,-1.07,33.0,
2000,KENYA,COPPER,KEN,0.0805053897234578,-1.07,33.0,
2000,KENYA,GOLD,KEN,0.0805053897234578,-1.07,33.0,1243.0
2000,KENYA,LEAD,KEN,0.0805053897234578,-1.07,33.0,
2000,KENYA,TITANIUM,KEN,0.0805053897234578,-1.07,33.0,
2000,KENYA,ZIRCONIUM,KEN,0.0805053897234578,-1.07,33.0,
2000,KYRGYZ REPUBLIC,,KGZ,0.156340268225002,-0.18,118.0,
2000,CAMBODIA,GOLD,KHM,0.312742785114681,-0.78,75.83,
2000,ST. KITTS AND NEVIS,,KNA,0.293170673434184,,118.0,
2000,"KOREA, REP.",,KOR,0.0920604668747524,0.4,,
2000,KUWAIT,NATURAL GAS,KWT,0.119222608507994,0.75,118.0,6657600.000000001
2000,KUWAIT,PETROLEUM,KWT,0.119222608507994,0.75,118.0,109888432.23124488
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,,L10,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,,L11,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,,L14,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,,L15,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 2,,L16,,,,
2000,GSP FOR LDC BENEFICIARIES: CANADA 2001,,L17,,,,
2000,GSP FOR LDC BENEFICIARIES: CANADA 2008,,L19,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1994,,L20,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1995,,L21,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1996,,L22,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1997,,L23,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1998,,L24,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1999,,L25,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 2000,,L26,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 2001,,L27,,,,
2000,"GSP LDC BENEFICIARIES: BENEFICIARIES: EU 2004
",,L28,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,,L30,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,,L31,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,,L32,,,,
2000,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,,L33,,,,
2000,GSP FOR LDC BENEFICIARIES: JAPAN 1998,,L34,,,,
2000,GSP FOR LDC BENEFICIARIES: JAPAN 1999,,L35,,,,
2000,GSP FOR LDC BENEFICIARIES: JAPAN 2000,,L36,,,,
2000,GSP FOR LDC BENEFICIARIES: JAPAN 2004-2005,,L37,,,,
2000,LDC BENEFICIARIES,,L38,,,,
2000,GSP FOR LDC BENEFICIARIES: JAPAN 2007,,L39,,,,
2000,GSP FOR LDC BENEFICIARIES: USA 1997,,L43,,,,
2000,GSP FOR LDC BENEFICIARIES: USA 1998,,L44,,,,
2000,GSP FOR LDC BENEFICIARIES: USA 1999,,L45,,,,
2000,GSP FOR LDC BENEFICIARIES: USA 2000,,L46,,,,
2000,GSP FOR LDC BENEFICIARIES: USA 2002,,L47,,,,
2000,GSP FOR LDC BENEFICIARIES: USA 2003,,L48,,,,
2000,LDC 51 COUNTRIES,,L50,,,,
2000,GSP FOR LDC BENEFICIARIES: AUSTRALIA 1996,,L51,,,,
2000,GSP FOR LDC BENEFICIARIES: HUNGARY 1996,,L52,,,,
2000,GSP FOR LDC BENEFICIARIES: NEW ZEALAND 1996,,L53,,,,
2000,GSP FOR LDC BENEFICIARIES: NORWAY 1996,,L54,,,,
2000,GSP FOR LDC BENEFICIARIES: NORWAY 1998,,L56,,,,
2000,GSP FOR LDC BENEFICIARIES: POLAND 1994,,L57,,,,
2000,GSP FOR LDC BENEFICIARIES: POLAND 1995,,L58,,,,
2000,GSP FOR LDC BENEFICIARIES: POLAND 1996,,L59,,,,
2000,GSP FOR LDC BENEFICIARIES: RUSSIA 1996,,L60,,,,
2000,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1995,,L61,,,,
2000,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1996,,L62,,,,
2000,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1997,,L63,,,,
2000,LDC BENEFICIARIES:TURKEY 1999,,L64,,,,
2000,PREFERENTIAL TARIFF FOR AFRICAN LDC COUNTRIES,,L69,,,,
2000,GSP2: AUSTRALIA 2006 (CODE 'DC'),,L70,,,,
2000,GSP FOR LDC: AUSTRALIA 2006 (CODE 'LDC'),,L71,,,,
2000,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2009,,L72,,,,
2000,LDC 51 COUNTRIES,,L77,,,,
2000,PREFERENTIAL DUTY FOR 27 AFRICAN LDCS:CHINA 2008,,L79,,,,
2000,PREF FOR 5 ASIAN AND PACIFIC LDCS: CHINA 2008,,L80,,,,
2000,PREFERENTIAL DUTY FOR 3 AFRICAN LDCS:CHINA 2008,,L81,,,,
2000,SPECIAL PREFERENTIAL DUTY FOR 31 AFRICAN COUNTRIES,,L82,,,,
2000,SPECIAL PREFERENTIAL FOR 6 ASIA PACIFIC COUNTRIES,,L83,,,,
2000,PREFERENTIAL TARIFF FOR EPA COUNTRIES,,L85,,,,
2000,AGOA ELIGIBLE FOR CERTAIN TEXTILES AND APPAREL,,L87,,,,
2000,LDC BENEFICIARIES IN 2009,,L90,,,,
2000,GSP FOR LDC BENEFICIARIES: USA 2010,,L91,,,,
2000,LAO PDR,,LAO,,-0.58,,
2000,LEBANON,,LBN,0.0635565439146354,-0.44,54.67,
2000,LIBERIA,GOLD,LBR,,-1.95,89.5,25.0
2000,LIBERIA,IRON,LBR,,-1.95,89.5,0.0
2000,LIBYA,NATURAL GAS,LBY,,-0.29,73.67,4077780.0
2000,LIBYA,PETROLEUM,LBY,,-0.29,73.67,69498605.0943796
2000,ST. LUCIA,,LCA,0.8113771896641,1.22,118.0,
2000,LIECHTENSTEIN,,LIE,,1.17,,
2000,SRI LANKA,GRAPHITE,LKA,0.188355247203213,-1.9,41.83,5902.0
2000,SRI LANKA,RARE EARTH,LKA,0.188355247203213,-1.9,41.83,
2000,SRI LANKA,TITANIUM,LKA,0.188355247203213,-1.9,41.83,
2000,SRI LANKA,ZIRCONIUM,LKA,0.188355247203213,-1.9,41.83,
2000,LESOTHO,,LSO,0.644120572388358,0.1,64.67,
2000,LITHUANIA,,LTU,0.0556311506032459,0.43,118.0,
2000,LATVIA,,LVA,0.0704913268988843,0.42,86.83,
2000,PREFERENTIAL TARIFF FOR SELECTED GSTP COUNTRIES,,M01,,,,
2000,EU 27 MEMBERS,,M02,,,,
2000,ASIA-PACIFIC TRADE AGREEMENT (APTA),,M03,,,,
2000,SIECA MEMBER STATES,,M04,,,,
2000,COMESA FREE TRADE AREA IN 2007,,M05,,,,
