Year,Country,iso3code,hhi,Country/Territory,Code,Stability value,CRI Rank,Country_y,CRI score,Fatalities in 2019 (Rank),Fatalities per 100 000 inhab- itants (Rank),Losses in million US$ (PPP) (Rank),Losses per unit GDP in% (Rank),VERSION DOC,Domestic Production Value,Product
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,,LEAD
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,,MAGNESIUM
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,,MANGANESE
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,0.0,MERCURY
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,,MOLYBDENUM
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,3536.0,SILVER
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,,TIN
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,,TITANIUM
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,,TUNGSTEN
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,,ZINC
2012,JAPAN,JPN,0.0827318179294175,JAPAN,JPN,0.95,4,JAPAN,14.5,9.0,20.0,2.0,18.0,2019.0,1321062.0,COAL
2012,PREFERENTIAL TARIFF FOR PICTA COUNTRIES,K31,,,,,,,,,,,,,,
2012,CUSTOMS UNION (RUSSIA-BELARUS-KAZAKHSTAN),K51,,,,,,,,,,,,,,
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,5170000.0,ALUMINIUM
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,600.0,ANTIMONY
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,241000.0,ASBESTOS
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,590000.0,BARYTES
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,,BISMUTH
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,1166.0,CADMIUM
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,5233000.0,CHROMIUM
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,426800.0,COPPER
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,40006.0,GOLD
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,52614000.0,IRON
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,38000.0,LEAD
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,,MAGNESIUM
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,2975000.0,MANGANESE
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,,MOLYBDENUM
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,,NICKEL
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,963182.0,SILVER
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,,TIN
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,,TUNGSTEN
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,21317.0,URANIUM
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,425000.0,ZINC
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,120527300.0,COAL
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,21665152.57585537,NATURAL GAS
2012,KAZAKHSTAN,KAZ,0.0883545915297078,KAZAKHSTAN,KAZ,-0.41,130,KAZAKHSTAN,118.0,106.0,106.0,130.0,130.0,2019.0,79279391.4235578,PETROLEUM
2012,KENYA,KEN,,KENYA,KEN,-1.32,25,KENYA,33.0,15.0,16.0,49.0,51.0,2019.0,,BARYTES
2012,KENYA,KEN,,KENYA,KEN,-1.32,25,KENYA,33.0,15.0,16.0,49.0,51.0,2019.0,,COPPER
2012,KENYA,KEN,,KENYA,KEN,-1.32,25,KENYA,33.0,15.0,16.0,49.0,51.0,2019.0,3600.0,GOLD
2012,KENYA,KEN,,KENYA,KEN,-1.32,25,KENYA,33.0,15.0,16.0,49.0,51.0,2019.0,,LEAD
2012,KENYA,KEN,,KENYA,KEN,-1.32,25,KENYA,33.0,15.0,16.0,49.0,51.0,2019.0,0.0,TITANIUM
2012,KENYA,KEN,,KENYA,KEN,-1.32,25,KENYA,33.0,15.0,16.0,49.0,51.0,2019.0,0.0,ZIRCONIUM
2012,KYRGYZ REPUBLIC,KGZ,0.207572620474694,KYRGYZ REPUBLIC,KGZ,-0.91,130,KYRGYZ REPUBLIC,118.0,106.0,106.0,130.0,130.0,2019.0,,
2012,CAMBODIA,KHM,0.112425493972283,CAMBODIA,KHM,-0.1,84,CAMBODIA,75.83,60.0,63.0,97.0,86.0,2019.0,,GOLD
2012,ST. KITTS AND NEVIS,KNA,0.400216828836775,ST. KITTS AND NEVIS,KNA,0.98,130,ST. KITTS AND NEVIS,118.0,106.0,106.0,130.0,130.0,2019.0,,
2012,"KOREA, REP.",KOR,0.112447067671312,"KOREA, REP.",KOR,0.27,,,,,,,,,,
2012,KUWAIT,KWT,,KUWAIT,KWT,0.2,130,KUWAIT,118.0,106.0,106.0,130.0,130.0,2019.0,10759652.500000002,NATURAL GAS
2012,KUWAIT,KWT,,KUWAIT,KWT,0.2,130,KUWAIT,118.0,106.0,106.0,130.0,130.0,2019.0,153968093.93939394,PETROLEUM
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,L10,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,L11,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,L14,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 1,L15,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: CANADA 2,L16,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: CANADA 2001,L17,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: CANADA 2008,L19,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1994,L20,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1995,L21,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1996,L22,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1997,L23,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1998,L24,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 1999,L25,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 2000,L26,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: EU 2001,L27,,,,,,,,,,,,,,
2012,"GSP LDC BENEFICIARIES: BENEFICIARIES: EU 2004
",L28,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,L30,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,L31,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,L32,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: BENEFICIARIES: JAPAN 19,L33,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: JAPAN 1998,L34,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: JAPAN 1999,L35,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: JAPAN 2000,L36,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: JAPAN 2004-2005,L37,,,,,,,,,,,,,,
2012,LDC BENEFICIARIES,L38,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: JAPAN 2007,L39,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: USA 1997,L43,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: USA 1998,L44,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: USA 1999,L45,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: USA 2000,L46,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: USA 2002,L47,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: USA 2003,L48,,,,,,,,,,,,,,
2012,LDC 51 COUNTRIES,L50,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: AUSTRALIA 1996,L51,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: HUNGARY 1996,L52,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: NEW ZEALAND 1996,L53,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: NORWAY 1996,L54,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: NORWAY 1998,L56,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: POLAND 1994,L57,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: POLAND 1995,L58,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: POLAND 1996,L59,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: RUSSIA 1996,L60,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1995,L61,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1996,L62,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: SWITZERLAND 1997,L63,,,,,,,,,,,,,,
2012,LDC BENEFICIARIES:TURKEY 1999,L64,,,,,,,,,,,,,,
2012,PREFERENTIAL TARIFF FOR AFRICAN LDC COUNTRIES,L69,,,,,,,,,,,,,,
2012,GSP2: AUSTRALIA 2006 (CODE 'DC'),L70,,,,,,,,,,,,,,
2012,GSP FOR LDC: AUSTRALIA 2006 (CODE 'LDC'),L71,,,,,,,,,,,,,,
2012,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2009,L72,,,,,,,,,,,,,,
2012,LDC 51 COUNTRIES,L77,,,,,,,,,,,,,,
2012,PREFERENTIAL DUTY FOR 27 AFRICAN LDCS:CHINA 2008,L79,,,,,,,,,,,,,,
2012,PREF FOR 5 ASIAN AND PACIFIC LDCS: CHINA 2008,L80,,,,,,,,,,,,,,
2012,PREFERENTIAL DUTY FOR 3 AFRICAN LDCS:CHINA 2008,L81,,,,,,,,,,,,,,
2012,SPECIAL PREFERENTIAL DUTY FOR 31 AFRICAN COUNTRIES,L82,,,,,,,,,,,,,,
2012,SPECIAL PREFERENTIAL FOR 6 ASIA PACIFIC COUNTRIES,L83,,,,,,,,,,,,,,
2012,PREFERENTIAL TARIFF FOR EPA COUNTRIES,L85,,,,,,,,,,,,,,
2012,AGOA ELIGIBLE FOR CERTAIN TEXTILES AND APPAREL,L87,,,,,,,,,,,,,,
2012,LDC BENEFICIARIES IN 2009,L90,,,,,,,,,,,,,,
2012,GSP FOR LDC BENEFICIARIES: USA 2010,L91,,,,,,,,,,,,,,
2012,LAO PDR,LAO,0.224360651440807,LAO PDR,LAO,0.03,,,,,,,,,,
2012,LEBANON,LBN,0.0933748275645857,LEBANON,LBN,-1.66,44,LEBANON,54.67,72.0,55.0,60.0,43.0,2019.0,,
2012,LIBERIA,LBR,,LIBERIA,LBR,-0.48,101,LIBERIA,89.5,106.0,106.0,109.0,55.0,2019.0,641.0,GOLD
2012,LIBERIA,LBR,,LIBERIA,LBR,-0.48,101,LIBERIA,89.5,106.0,106.0,109.0,55.0,2019.0,2369850.0,IRON
2012,LIBYA,LBY,,LIBYA,LBY,-1.59,80,LIBYA,73.67,67.0,48.0,93.0,93.0,2019.0,8460700.0,NATURAL GAS
2012,LIBYA,LBY,,LIBYA,LBY,-1.59,80,LIBYA,73.67,67.0,48.0,93.0,93.0,2019.0,72567512.40053059,PETROLEUM
2012,ST. LUCIA,LCA,0.937909439517843,ST. LUCIA,LCA,0.89,130,ST. LUCIA,118.0,106.0,106.0,130.0,130.0,2019.0,,
2012,LIECHTENSTEIN,LIE,,LIECHTENSTEIN,LIE,1.39,,,,,,,,,,
2012,SRI LANKA,LKA,0.0782794629495425,SRI LANKA,LKA,-0.72,30,SRI LANKA,41.83,33.0,24.0,48.0,61.0,2019.0,4173.0,GRAPHITE
2012,SRI LANKA,LKA,0.0782794629495425,SRI LANKA,LKA,-0.72,30,SRI LANKA,41.83,33.0,24.0,48.0,61.0,2019.0,,RARE EARTH
2012,SRI LANKA,LKA,0.0782794629495425,SRI LANKA,LKA,-0.72,30,SRI LANKA,41.83,33.0,24.0,48.0,61.0,2019.0,44707.0,TITANIUM
2012,SRI LANKA,LKA,0.0782794629495425,SRI LANKA,LKA,-0.72,30,SRI LANKA,41.83,33.0,24.0,48.0,61.0,2019.0,293.0,ZIRCONIUM
2012,LESOTHO,LSO,0.2830582795821,LESOTHO,LSO,0.27,61,LESOTHO,64.67,106.0,106.0,58.0,6.0,2019.0,,
2012,LITHUANIA,LTU,0.0539600019053241,LITHUANIA,LTU,0.79,130,LITHUANIA,118.0,106.0,106.0,130.0,130.0,2019.0,,
2012,LATVIA,LVA,0.0573230766934508,LATVIA,LVA,0.45,98,LATVIA,86.83,106.0,106.0,79.0,62.0,2019.0,,
2012,PREFERENTIAL TARIFF FOR SELECTED GSTP COUNTRIES,M01,,,,,,,,,,,,,,
2012,EU 27 MEMBERS,M02,,,,,,,,,,,,,,
2012,ASIA-PACIFIC TRADE AGREEMENT (APTA),M03,,,,,,,,,,,,,,
2012,SIECA MEMBER STATES,M04,,,,,,,,,,,,,,
2012,COMESA FREE TRADE AREA IN 2007,M05,,,,,,,,,,,,,,
2012,COUNTRIES MEMBERS OF THE INDIAN OCEAN COMMISSION (,M06,,,,,,,,,,,,,,
2012,COMESA COUNTRIES NOT MEMBERS OF THE FTA IN 2007,M07,,,,,,,,,,,,,,
2012,AGADIR COUNTRIES,M08,,,,,,,,,,,,,,
2012,SWITZERLAND LDC GSP BENEFICIARY COUNTRIES IN 2008,M10,,,,,,,,,,,,,,
2012,SWITZERLAND GSP BENEFICIARY  COUNTRIES IN 2008,M11,,,,,,,,,,,,,,
2012,COMESA FREE TRADE AREA 2008,M12,,,,,,,,,,,,,,
2012,EU COUNTRIES (32 TERRITORIES):SWITZERLAND 2009,M13,,,,,,,,,,,,,,
2012,SWITZERLAND GSP BENEFICIARY  COUNTRIES IN 2009,M14,,,,,,,,,,,,,,
2012,PREFERENTIAL TARIFF FOR APTA(LDC)COUNTRIES,M15,,,,,,,,,,,,,,
2012,COMESA COUNTRIES NOT MEMBERS OF THE FTA IN 2009,M16,,,,,,,,,,,,,,
2012,MACAO,MAC,0.253917385175709,,,,,,,,,,,,,
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,710.0,ANTIMONY
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,1021400.0,BARYTES
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,1314.0,COBALT
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,14750.0,COPPER
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,532.0,GOLD
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,260700.0,IRON
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,27526.0,LEAD
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,90200.0,MANGANESE
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,20.0,MERCURY
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,288.0,NICKEL
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,170340.0,SILVER
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,,TIN
2012,MOROCCO,MAR,0.0757511824415455,MOROCCO,MAR,-0.47,90,MOROCCO,79.67,35.0,42.0,117.0,121.0,2019.0,46441.0,ZINC
2012,MOLDOVA,MDA,0.0961824464581427,MOLDOVA,MDA,0.05,130,MOLDOVA,118.0,106.0,106.0,130.0,130.0,2019.0,,
2012,MADAGASCAR,MDG,0.0920853762156837,MADAGASCAR,MDG,-0.54,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,110000.0,CHROMIUM
2012,MADAGASCAR,MDG,0.0920853762156837,MADAGASCAR,MDG,-0.54,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,718.0,COBALT
2012,MADAGASCAR,MDG,0.0920853762156837,MADAGASCAR,MDG,-0.54,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,3157.0,GOLD
2012,MADAGASCAR,MDG,0.0920853762156837,MADAGASCAR,MDG,-0.54,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,3629.0,GRAPHITE
2012,MADAGASCAR,MDG,0.0920853762156837,MADAGASCAR,MDG,-0.54,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,5695.0,NICKEL
2012,MADAGASCAR,MDG,0.0920853762156837,MADAGASCAR,MDG,-0.54,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,,RARE EARTH
2012,MADAGASCAR,MDG,0.0920853762156837,MADAGASCAR,MDG,-0.54,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,562000.0,TITANIUM
2012,MADAGASCAR,MDG,0.0920853762156837,MADAGASCAR,MDG,-0.54,29,MADAGASCAR,40.33,19.0,14.0,83.0,56.0,2019.0,31242.0,ZIRCONIUM
2012,MALDIVES,MDV,0.092231826981474,MALDIVES,MDV,-0.37,111,MALDIVES,97.33,106.0,106.0,114.0,76.0,2019.0,,
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,96000.0,ALUMINIUM
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,169.0,ANTIMONY
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,,ASBESTOS
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,139997.0,BARYTES
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,800.0,BISMUTH
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,1482.0,CADMIUM
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,500275.0,COPPER
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,102802.0,GOLD
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,7520.0,GRAPHITE
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,22600000.0,IRON
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,238091.0,LEAD
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,100724.0,MAGNESITE
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,510942.0,MANGANESE
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,235.3,MERCURY
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,11366.0,MOLYBDENUM
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,5358195.0,SILVER
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,,TIN
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,,TUNGSTEN
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,660349.0,ZINC
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,15205109.976286108,COAL
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,37120636.51000001,NATURAL GAS
2012,MEXICO,MEX,0.502716049529339,MEXICO,MEX,-0.66,54,MEXICO,59.5,31.0,73.0,26.0,77.0,2019.0,143857277.85851544,PETROLEUM
2012,"MACEDONIA, FYR",MKD,0.109485566019182,,,,,,,,,,,,,
2012,MALI,MLI,0.355150200937543,MALI,MLI,-2.03,90,MALI,79.67,52.0,58.0,108.0,101.0,2019.0,46900.0,GOLD
2012,MALI,MLI,0.355150200937543,MALI,MLI,-2.03,90,MALI,79.67,52.0,58.0,108.0,101.0,2019.0,160000.0,IRON
2012,MALI,MLI,0.355150200937543,MALI,MLI,-2.03,90,MALI,79.67,52.0,58.0,108.0,101.0,2019.0,,MANGANESE
2012,MALI,MLI,0.355150200937543,MALI,MLI,-2.03,90,MALI,79.67,52.0,58.0,108.0,101.0,2019.0,3220.0,SILVER
2012,MALTA,MLT,0.0481421135387702,MALTA,MLT,1.07,68,MALTA,67.33,106.0,106.0,54.0,16.0,2019.0,,
2012,MYANMAR,MMR,0.232340987562345,MYANMAR,MMR,-0.94,21,MYANMAR,31.33,24.0,38.0,30.0,29.0,2019.0,,RARE EARTH
2012,MONGOLIA,MNG,,MONGOLIA,MNG,0.47,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,123900.0,COPPER
2012,MONGOLIA,MNG,,MONGOLIA,MNG,0.47,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,5995.0,GOLD
2012,MONGOLIA,MNG,,MONGOLIA,MNG,0.47,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,7561400.0,IRON
2012,MONGOLIA,MNG,,MONGOLIA,MNG,0.47,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,1904.0,MOLYBDENUM
2012,MONGOLIA,MNG,,MONGOLIA,MNG,0.47,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,19118.0,SILVER
2012,MONGOLIA,MNG,,MONGOLIA,MNG,0.47,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,54.0,TIN
2012,MONGOLIA,MNG,,MONGOLIA,MNG,0.47,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,42.0,TUNGSTEN
2012,MONGOLIA,MNG,,MONGOLIA,MNG,0.47,22,MONGOLIA,31.67,50.0,9.0,62.0,30.0,2019.0,59550.0,ZINC
